fixture_id,team,stat_type,value
1035349,Manchester City,Shots outsidebox,11
1035349,Manchester City,Fouls,12
1035349,Manchester City,Corner Kicks,10
1035349,Manchester City,Offsides,1
1035349,Manchester City,Ball Possession,70%
1035349,Manchester City,Yellow Cards,2
1035349,Manchester City,Red Cards,
1035349,Manchester City,Goalkeeper Saves,2
1035349,Manchester City,Total passes,712
1035349,Manchester City,Passes accurate,656
1035349,Manchester City,Passes %,92%
1035349,Manchester City,expected_goals,2.45
1035349,Brentford,Shots on Goal,2
1035349,Brentford,Shots off Goal,3
1035349,Brentford,Total Shots,6
1035349,Brentford,Blocked Shots,1
1035349,Brentford,Shots insidebox,4
1035349,Brentford,Shots outsidebox,2
1035349,Brentford,Fouls,6
1035349,Brentford,Corner Kicks,1
1035349,Brentford,Offsides,3
1035349,Brentford,Ball Possession,30%
1035349,Brentford,Yellow Cards,4
1035349,Brentford,Red Cards,
1035349,Brentford,Goalkeeper Saves,9
1035349,Brentford,Total passes,304
1035349,Brentford,Passes accurate,227
1035349,Brentford,Passes %,75%
1035349,Brentford,expected_goals,0.35
1035430,Liverpool,Shots on Goal,13
1035430,Liverpool,Shots off Goal,8
1035430,Liverpool,Total Shots,29
1035430,Liverpool,Blocked Shots,8
1035430,Liverpool,Shots insidebox,20
1035430,Liverpool,Shots outsidebox,9
1035430,Liverpool,Fouls,15
1035430,Liverpool,Corner Kicks,13
1035430,Liverpool,Offsides,2
1035430,Liverpool,Ball Possession,61%
1035430,Liverpool,Yellow Cards,1
1035430,Liverpool,Red Cards,
1035430,Liverpool,Goalkeeper Saves,2
1035430,Liverpool,Total passes,508
1035430,Liverpool,Passes accurate,421
1035430,Liverpool,Passes %,83%
1035430,Liverpool,expected_goals,3.32
1035430,Luton,Shots on Goal,3
1035430,Luton,Shots off Goal,3
1035430,Luton,Total Shots,12
1035430,Luton,Blocked Shots,6
1035430,Luton,Shots insidebox,6
1035430,Luton,Shots outsidebox,6
1035430,Luton,Fouls,14
1035430,Luton,Corner Kicks,4
1035430,Luton,Offsides,3
1035430,Luton,Ball Possession,39%
1035430,Luton,Yellow Cards,4
1035430,Luton,Red Cards,
1035430,Luton,Goalkeeper Saves,9
1035430,Luton,Total passes,329
1035430,Luton,Passes accurate,242
1035430,Luton,Passes %,74%
1035430,Luton,expected_goals,0.92
1035431,Manchester United,Shots on Goal,9
1035431,Manchester United,Shots off Goal,6
1035431,Manchester United,Total Shots,21
1035431,Manchester United,Blocked Shots,6
1035431,Manchester United,Shots insidebox,11
1035431,Manchester United,Shots outsidebox,10
1035431,Manchester United,Fouls,6
1035431,Manchester United,Corner Kicks,10
1035431,Manchester United,Offsides,2
1035431,Manchester United,Ball Possession,57%
1035431,Manchester United,Yellow Cards,2
1035431,Manchester United,Red Cards,
1035431,Manchester United,Goalkeeper Saves,3
1035431,Manchester United,Total passes,537
1035431,Manchester United,Passes accurate,464
1035431,Manchester United,Passes %,86%
1035431,Manchester United,expected_goals,1.72
1035431,Fulham,Shots on Goal,5
1035431,Fulham,Shots off Goal,8
1035431,Fulham,Total Shots,17
1035431,Fulham,Blocked Shots,4
1035431,Fulham,Shots insidebox,11
1035431,Fulham,Shots outsidebox,6
1035431,Fulham,Fouls,11
1035431,Fulham,Corner Kicks,9
1035431,Fulham,Offsides,1
1035431,Fulham,Ball Possession,43%
1035431,Fulham,Yellow Cards,5
1035431,Fulham,Red Cards,
1035431,Fulham,Goalkeeper Saves,7
1035431,Fulham,Total passes,400
1035431,Fulham,Passes accurate,326
1035431,Fulham,Passes %,82%
1035431,Fulham,expected_goals,1.20
1035427,Brighton,Shots on Goal,7
1035427,Brighton,Shots off Goal,5
1035427,Brighton,Total Shots,23
1035427,Brighton,Blocked Shots,11
1035427,Brighton,Shots insidebox,17
1035427,Brighton,Shots outsidebox,6
1035427,Brighton,Fouls,9
1035427,Brighton,Corner Kicks,11
1035427,Brighton,Offsides,1
1035427,Brighton,Ball Possession,65%
1035427,Brighton,Yellow Cards,2
1035427,Brighton,Red Cards,1
1035427,Brighton,Goalkeeper Saves,1
1035427,Brighton,Total passes,638
1035427,Brighton,Passes accurate,573
1035427,Brighton,Passes %,90%
1035427,Brighton,expected_goals,1.41
1035427,Everton,Shots on Goal,3
1035427,Everton,Shots off Goal,2
1035427,Everton,Total Shots,6
1035427,Everton,Blocked Shots,1
1035427,Everton,Shots insidebox,5
1035427,Everton,Shots outsidebox,1
1035427,Everton,Fouls,14
1035427,Everton,Corner Kicks,3
1035427,Everton,Offsides,3
1035427,Everton,Ball Possession,35%
1035427,Everton,Yellow Cards,3
1035427,Everton,Red Cards,0
1035427,Everton,Goalkeeper Saves,6
1035427,Everton,Total passes,350
1035427,Everton,Passes accurate,280
1035427,Everton,Passes %,80%
1035427,Everton,expected_goals,0.29
1035429,Crystal Palace,Shots on Goal,6
1035429,Crystal Palace,Shots off Goal,6
1035429,Crystal Palace,Total Shots,15
1035429,Crystal Palace,Blocked Shots,3
1035429,Crystal Palace,Shots insidebox,10
1035429,Crystal Palace,Shots outsidebox,5
1035429,Crystal Palace,Fouls,8
1035429,Crystal Palace,Corner Kicks,12
1035429,Crystal Palace,Offsides,6
1035429,Crystal Palace,Ball Possession,56%
1035429,Crystal Palace,Yellow Cards,3
1035429,Crystal Palace,Red Cards,0
1035429,Crystal Palace,Goalkeeper Saves,0
1035429,Crystal Palace,Total passes,477
1035429,Crystal Palace,Passes accurate,377
1035429,Crystal Palace,Passes %,79%
1035429,Crystal Palace,expected_goals,2.40
1035429,Burnley,Shots on Goal,0
1035429,Burnley,Shots off Goal,1
1035429,Burnley,Total Shots,2
1035429,Burnley,Blocked Shots,1
1035429,Burnley,Shots insidebox,2
1035429,Burnley,Shots outsidebox,0
1035429,Burnley,Fouls,14
1035429,Burnley,Corner Kicks,3
1035429,Burnley,Offsides,2
1035429,Burnley,Ball Possession,44%
1035429,Burnley,Yellow Cards,1
1035429,Burnley,Red Cards,1
1035429,Burnley,Goalkeeper Saves,3
1035429,Burnley,Total passes,393
1035429,Burnley,Passes accurate,280
1035429,Burnley,Passes %,71%
1035429,Burnley,expected_goals,0.08
1035471,Nottingham Forest,Shots on Goal,5
1035471,Nottingham Forest,Shots off Goal,3
1035471,Nottingham Forest,Total Shots,12
1035471,Nottingham Forest,Blocked Shots,4
1035471,Nottingham Forest,Shots insidebox,6
1035471,Nottingham Forest,Shots outsidebox,6
1035471,Nottingham Forest,Fouls,14
1035471,Nottingham Forest,Corner Kicks,4
1035471,Nottingham Forest,Offsides,4
1035471,Nottingham Forest,Ball Possession,58%
1035471,Nottingham Forest,Yellow Cards,1
1035471,Nottingham Forest,Red Cards,
1035471,Nottingham Forest,Goalkeeper Saves,2
1035471,Nottingham Forest,Total passes,547
1035471,Nottingham Forest,Passes accurate,461
1035471,Nottingham Forest,Passes %,84%
1035471,Nottingham Forest,expected_goals,0.92
1035471,Crystal Palace,Shots on Goal,3
1035471,Crystal Palace,Shots off Goal,6
1035471,Crystal Palace,Total Shots,10
1035471,Crystal Palace,Blocked Shots,1
1035471,Crystal Palace,Shots insidebox,6
1035471,Crystal Palace,Shots outsidebox,4
1035471,Crystal Palace,Fouls,12
1035471,Crystal Palace,Corner Kicks,6
1035471,Crystal Palace,Offsides,0
1035471,Crystal Palace,Ball Possession,42%
1035471,Crystal Palace,Yellow Cards,1
1035471,Crystal Palace,Red Cards,
1035471,Crystal Palace,Goalkeeper Saves,4
1035471,Crystal Palace,Total passes,397
1035471,Crystal Palace,Passes accurate,300
1035471,Crystal Palace,Passes %,76%
1035471,Crystal Palace,expected_goals,1.19
1035465,Aston Villa,Shots on Goal,5
1035465,Aston Villa,Shots off Goal,4
1035465,Aston Villa,Total Shots,11
1035465,Aston Villa,Blocked Shots,2
1035465,Aston Villa,Shots insidebox,7
1035465,Aston Villa,Shots outsidebox,4
1035465,Aston Villa,Fouls,11
1035465,Aston Villa,Corner Kicks,5
1035465,Aston Villa,Offsides,1
1035465,Aston Villa,Ball Possession,48%
1035465,Aston Villa,Yellow Cards,3
1035465,Aston Villa,Red Cards,
1035465,Aston Villa,Goalkeeper Saves,3
1035465,Aston Villa,Total passes,408
1035465,Aston Villa,Passes accurate,359
1035465,Aston Villa,Passes %,88%
1035465,Aston Villa,expected_goals,0.98
1035465,Wolves,Shots on Goal,3
1035465,Wolves,Shots off Goal,7
1035465,Wolves,Total Shots,13
1035465,Wolves,Blocked Shots,3
1035465,Wolves,Shots insidebox,10
1035465,Wolves,Shots outsidebox,3
1035465,Wolves,Fouls,19
1035465,Wolves,Corner Kicks,4
1035465,Wolves,Offsides,2
1035465,Wolves,Ball Possession,52%
1035465,Wolves,Yellow Cards,4
1035465,Wolves,Red Cards,
1035465,Wolves,Goalkeeper Saves,3
1035465,Wolves,Total passes,439
1035465,Wolves,Passes accurate,384
1035465,Wolves,Passes %,87%
1035465,Wolves,expected_goals,1.49
1035466,Brentford,Shots on Goal,5
1035466,Brentford,Shots off Goal,17
1035466,Brentford,Total Shots,31
1035466,Brentford,Blocked Shots,9
1035466,Brentford,Shots insidebox,24
1035466,Brentford,Shots outsidebox,7
1035466,Brentford,Fouls,7
1035466,Brentford,Corner Kicks,14
1035466,Brentford,Offsides,1
1035466,Brentford,Ball Possession,47%
1035466,Brentford,Yellow Cards,3
1035466,Brentford,Red Cards,
1035466,Brentford,Goalkeeper Saves,4
1035466,Brentford,Total passes,377
1035466,Brentford,Passes accurate,263
1035466,Brentford,Passes %,70%
1035466,Brentford,expected_goals,3.29
1035466,Manchester United,Shots on Goal,5
1035466,Manchester United,Shots off Goal,4
1035466,Manchester United,Total Shots,11
1035466,Manchester United,Blocked Shots,2
1035466,Manchester United,Shots insidebox,3
1035466,Manchester United,Shots outsidebox,8
1035466,Manchester United,Fouls,14
1035466,Manchester United,Corner Kicks,4
1035466,Manchester United,Offsides,2
1035466,Manchester United,Ball Possession,53%
1035466,Manchester United,Yellow Cards,2
1035466,Manchester United,Red Cards,
1035466,Manchester United,Goalkeeper Saves,4
1035466,Manchester United,Total passes,450
1035466,Manchester United,Passes accurate,359
1035466,Manchester United,Passes %,80%
1035466,Manchester United,expected_goals,0.59
1035468,Liverpool,Shots on Goal,8
1035468,Liverpool,Shots off Goal,12
1035468,Liverpool,Total Shots,30
1035468,Liverpool,Blocked Shots,10
1035468,Liverpool,Shots insidebox,20
1035468,Liverpool,Shots outsidebox,10
1035468,Liverpool,Fouls,20
1035468,Liverpool,Corner Kicks,8
1035468,Liverpool,Offsides,5
1035468,Liverpool,Ball Possession,54%
1035468,Liverpool,Yellow Cards,5
1035468,Liverpool,Red Cards,
1035468,Liverpool,Goalkeeper Saves,2
1035468,Liverpool,Total passes,585
1035468,Liverpool,Passes accurate,521
1035468,Liverpool,Passes %,89%
1035468,Liverpool,expected_goals,2.83
1035468,Brighton,Shots on Goal,3
1035468,Brighton,Shots off Goal,4
1035468,Brighton,Total Shots,9
1035468,Brighton,Blocked Shots,2
1035468,Brighton,Shots insidebox,7
1035468,Brighton,Shots outsidebox,2
1035468,Brighton,Fouls,6
1035468,Brighton,Corner Kicks,4
1035468,Brighton,Offsides,3
1035468,Brighton,Ball Possession,46%
1035468,Brighton,Yellow Cards,3
1035468,Brighton,Red Cards,
1035468,Brighton,Goalkeeper Saves,6
1035468,Brighton,Total passes,484
1035468,Brighton,Passes accurate,414
1035468,Brighton,Passes %,86%
1035468,Brighton,expected_goals,0.45
1035469,Manchester City,Shots on Goal,1
1035469,Manchester City,Shots off Goal,7
1035469,Manchester City,Total Shots,12
1035469,Manchester City,Blocked Shots,4
1035469,Manchester City,Shots insidebox,9
1035469,Manchester City,Shots outsidebox,3
1035469,Manchester City,Fouls,9
1035469,Manchester City,Corner Kicks,7
1035469,Manchester City,Offsides,2
1035469,Manchester City,Ball Possession,73%
1035469,Manchester City,Yellow Cards,0
1035469,Manchester City,Red Cards,
1035469,Manchester City,Goalkeeper Saves,2
1035469,Manchester City,Total passes,700
1035469,Manchester City,Passes accurate,618
1035469,Manchester City,Passes %,88%
1035469,Manchester City,expected_goals,1.02
1035469,Arsenal,Shots on Goal,2
1035469,Arsenal,Shots off Goal,2
1035469,Arsenal,Total Shots,6
1035469,Arsenal,Blocked Shots,2
1035469,Arsenal,Shots insidebox,5
1035469,Arsenal,Shots outsidebox,1
1035469,Arsenal,Fouls,20
1035469,Arsenal,Corner Kicks,4
1035469,Arsenal,Offsides,1
1035469,Arsenal,Ball Possession,27%
1035469,Arsenal,Yellow Cards,2
1035469,Arsenal,Red Cards,
1035469,Arsenal,Goalkeeper Saves,1
1035469,Arsenal,Total passes,269
1035469,Arsenal,Passes accurate,191
1035469,Arsenal,Passes %,71%
1035469,Arsenal,expected_goals,0.66
1035481,Newcastle,Shots on Goal,6
1035481,Newcastle,Shots off Goal,4
1035481,Newcastle,Total Shots,18
1035481,Newcastle,Blocked Shots,8
1035481,Newcastle,Shots insidebox,13
1035481,Newcastle,Shots outsidebox,5
1035481,Newcastle,Fouls,9
1035481,Newcastle,Corner Kicks,7
1035481,Newcastle,Offsides,2
1035481,Newcastle,Ball Possession,58%
1035481,Newcastle,Yellow Cards,0
1035481,Newcastle,Red Cards,
1035481,Newcastle,Goalkeeper Saves,2
1035481,Newcastle,Total passes,495
1035481,Newcastle,Passes accurate,403
1035481,Newcastle,Passes %,81%
1035481,Newcastle,expected_goals,2.44
1035481,Everton,Shots on Goal,3
1035481,Everton,Shots off Goal,6
1035481,Everton,Total Shots,10
1035481,Everton,Blocked Shots,1
1035481,Everton,Shots insidebox,8
1035481,Everton,Shots outsidebox,2
1035481,Everton,Fouls,14
1035481,Everton,Corner Kicks,3
1035481,Everton,Offsides,0
1035481,Everton,Ball Possession,42%
1035481,Everton,Yellow Cards,3
1035481,Everton,Red Cards,
1035481,Everton,Goalkeeper Saves,4
1035481,Everton,Total passes,361
1035481,Everton,Passes accurate,272
1035481,Everton,Passes %,75%
1035481,Everton,expected_goals,1.44
1035478,Nottingham Forest,Shots on Goal,4
1035478,Nottingham Forest,Shots off Goal,8
1035478,Nottingham Forest,Total Shots,16
1035478,Nottingham Forest,Blocked Shots,4
1035478,Nottingham Forest,Shots insidebox,9
1035478,Nottingham Forest,Shots outsidebox,7
1035478,Nottingham Forest,Fouls,7
1035478,Nottingham Forest,Corner Kicks,3
1035478,Nottingham Forest,Offsides,2
1035478,Nottingham Forest,Ball Possession,33%
1035478,Nottingham Forest,Yellow Cards,1
1035478,Nottingham Forest,Red Cards,
1035478,Nottingham Forest,Goalkeeper Saves,2
1035478,Nottingham Forest,Total passes,324
1035478,Nottingham Forest,Passes accurate,252
1035478,Nottingham Forest,Passes %,78%
1035478,Nottingham Forest,expected_goals,1.53
1035478,Fulham,Shots on Goal,3
1035478,Fulham,Shots off Goal,13
1035478,Fulham,Total Shots,18
1035478,Fulham,Blocked Shots,2
1035478,Fulham,Shots insidebox,15
1035478,Fulham,Shots outsidebox,3
1035478,Fulham,Fouls,8
1035478,Fulham,Corner Kicks,8
1035478,Fulham,Offsides,0
1035478,Fulham,Ball Possession,67%
1035478,Fulham,Yellow Cards,0
1035478,Fulham,Red Cards,
1035478,Fulham,Goalkeeper Saves,1
1035478,Fulham,Total passes,629
1035478,Fulham,Passes accurate,551
1035478,Fulham,Passes %,88%
1035478,Fulham,expected_goals,1.50
1035474,Bournemouth,Shots on Goal,6
1035474,Bournemouth,Shots off Goal,3
1035474,Bournemouth,Total Shots,11
1035474,Bournemouth,Blocked Shots,2
1035474,Bournemouth,Shots insidebox,6
1035474,Bournemouth,Shots outsidebox,5
1035474,Bournemouth,Fouls,13
1035474,Bournemouth,Corner Kicks,9
1035474,Bournemouth,Offsides,0
1035474,Bournemouth,Ball Possession,50%
1035474,Bournemouth,Yellow Cards,3
1035474,Bournemouth,Red Cards,
1035474,Bournemouth,Goalkeeper Saves,2
1035474,Bournemouth,Total passes,442
1035474,Bournemouth,Passes accurate,349
1035474,Bournemouth,Passes %,79%
1035474,Bournemouth,expected_goals,1.10
1035474,Crystal Palace,Shots on Goal,2
1035474,Crystal Palace,Shots off Goal,1
1035474,Crystal Palace,Total Shots,3
1035474,Crystal Palace,Blocked Shots,0
1035474,Crystal Palace,Shots insidebox,3
1035474,Crystal Palace,Shots outsidebox,0
1035474,Crystal Palace,Fouls,14
1035474,Crystal Palace,Corner Kicks,2
1035474,Crystal Palace,Offsides,4
1035474,Crystal Palace,Ball Possession,50%
1035474,Crystal Palace,Yellow Cards,2
1035474,Crystal Palace,Red Cards,
1035474,Crystal Palace,Goalkeeper Saves,5
1035474,Crystal Palace,Total passes,457
1035474,Crystal Palace,Passes accurate,350
1035474,Crystal Palace,Passes %,77%
1035474,Crystal Palace,expected_goals,0.19
1035477,Burnley,Shots on Goal,6
1035477,Burnley,Shots off Goal,4
1035477,Burnley,Total Shots,13
1035477,Burnley,Blocked Shots,3
1035477,Burnley,Shots insidebox,8
1035477,Burnley,Shots outsidebox,5
1035477,Burnley,Fouls,10
1035477,Burnley,Corner Kicks,7
1035477,Burnley,Offsides,2
1035477,Burnley,Ball Possession,51%
1035477,Burnley,Yellow Cards,0
1035477,Burnley,Red Cards,
1035477,Burnley,Goalkeeper Saves,1
1035477,Burnley,Total passes,468
1035477,Burnley,Passes accurate,392
1035477,Burnley,Passes %,84%
1035477,Burnley,expected_goals,1.34
1035477,Wolves,Shots on Goal,2
1035477,Wolves,Shots off Goal,4
1035477,Wolves,Total Shots,8
1035477,Wolves,Blocked Shots,2
1035477,Wolves,Shots insidebox,7
1035477,Wolves,Shots outsidebox,1
1035477,Wolves,Fouls,12
1035477,Wolves,Corner Kicks,4
1035477,Wolves,Offsides,5
1035477,Wolves,Ball Possession,49%
1035477,Wolves,Yellow Cards,2
1035477,Wolves,Red Cards,
1035477,Wolves,Goalkeeper Saves,5
1035477,Wolves,Total passes,468
1035477,Wolves,Passes accurate,395
1035477,Wolves,Passes %,84%
1035477,Wolves,expected_goals,0.90
1035479,West Ham,Shots on Goal,4
1035479,West Ham,Shots off Goal,4
1035479,West Ham,Total Shots,11
1035479,West Ham,Blocked Shots,3
1035479,West Ham,Shots insidebox,7
1035479,West Ham,Shots outsidebox,4
1035479,West Ham,Fouls,13
1035479,West Ham,Corner Kicks,9
1035479,West Ham,Offsides,3
1035479,West Ham,Ball Possession,32%
1035479,West Ham,Yellow Cards,1
1035479,West Ham,Red Cards,
1035479,West Ham,Goalkeeper Saves,3
1035479,West Ham,Total passes,302
1035479,West Ham,Passes accurate,238
1035479,West Ham,Passes %,79%
1035479,West Ham,expected_goals,1.49
1035479,Tottenham,Shots on Goal,4
1035479,Tottenham,Shots off Goal,5
1035479,Tottenham,Total Shots,13
1035479,Tottenham,Blocked Shots,4
1035479,Tottenham,Shots insidebox,10
1035479,Tottenham,Shots outsidebox,3
1035479,Tottenham,Fouls,9
1035479,Tottenham,Corner Kicks,5
1035479,Tottenham,Offsides,1
1035479,Tottenham,Ball Possession,68%
1035479,Tottenham,Yellow Cards,4
1035479,Tottenham,Red Cards,
1035479,Tottenham,Goalkeeper Saves,3
1035479,Tottenham,Total passes,662
1035479,Tottenham,Passes accurate,590
1035479,Tottenham,Passes %,89%
1035479,Tottenham,expected_goals,0.96
1035457,Crystal Palace,Shots on Goal,7
1035457,Crystal Palace,Shots off Goal,6
1035457,Crystal Palace,Total Shots,20
1035457,Crystal Palace,Blocked Shots,7
1035457,Crystal Palace,Shots insidebox,9
1035457,Crystal Palace,Shots outsidebox,11
1035457,Crystal Palace,Fouls,10
1035457,Crystal Palace,Corner Kicks,7
1035457,Crystal Palace,Offsides,5
1035457,Crystal Palace,Ball Possession,47%
1035457,Crystal Palace,Yellow Cards,3
1035457,Crystal Palace,Red Cards,
1035457,Crystal Palace,Goalkeeper Saves,2
1035457,Crystal Palace,Total passes,441
1035457,Crystal Palace,Passes accurate,336
1035457,Crystal Palace,Passes %,76%
1035457,Crystal Palace,expected_goals,0.89
1035457,Newcastle,Shots on Goal,2
1035457,Newcastle,Shots off Goal,2
1035457,Newcastle,Total Shots,7
1035457,Newcastle,Blocked Shots,3
1035457,Newcastle,Shots insidebox,6
1035457,Newcastle,Shots outsidebox,1
1035457,Newcastle,Fouls,15
1035457,Newcastle,Corner Kicks,2
1035457,Newcastle,Offsides,2
1035457,Newcastle,Ball Possession,53%
1035457,Newcastle,Yellow Cards,3
1035457,Newcastle,Red Cards,
1035457,Newcastle,Goalkeeper Saves,5
1035457,Newcastle,Total passes,506
1035457,Newcastle,Passes accurate,390
1035457,Newcastle,Passes %,77%
1035457,Newcastle,expected_goals,0.36
1035455,Brighton,Shots on Goal,3
1035455,Brighton,Shots off Goal,3
1035455,Brighton,Total Shots,7
1035455,Brighton,Blocked Shots,1
1035455,Brighton,Shots insidebox,5
1035455,Brighton,Shots outsidebox,2
1035455,Brighton,Fouls,10
1035455,Brighton,Corner Kicks,4
1035455,Brighton,Offsides,5
1035455,Brighton,Ball Possession,35%
1035455,Brighton,Yellow Cards,2
1035455,Brighton,Red Cards,
1035455,Brighton,Goalkeeper Saves,2
1035455,Brighton,Total passes,421
1035455,Brighton,Passes accurate,376
1035455,Brighton,Passes %,89%
1035455,Brighton,expected_goals,0.62
1035455,Manchester City,Shots on Goal,6
1035455,Manchester City,Shots off Goal,4
1035455,Manchester City,Total Shots,14
1035455,Manchester City,Blocked Shots,4
1035455,Manchester City,Shots insidebox,10
1035455,Manchester City,Shots outsidebox,4
1035455,Manchester City,Fouls,3
1035455,Manchester City,Corner Kicks,4
1035455,Manchester City,Offsides,1
1035455,Manchester City,Ball Possession,65%
1035455,Manchester City,Yellow Cards,0
1035455,Manchester City,Red Cards,
1035455,Manchester City,Goalkeeper Saves,3
1035455,Manchester City,Total passes,786
1035455,Manchester City,Passes accurate,734
1035455,Manchester City,Passes %,93%
1035455,Manchester City,expected_goals,1.36
1035522,West Ham,Shots on Goal,8
1035522,West Ham,Shots off Goal,2
1035522,West Ham,Total Shots,11
1035522,West Ham,Blocked Shots,1
1035522,West Ham,Shots insidebox,8
1035522,West Ham,Shots outsidebox,3
1035522,West Ham,Fouls,8
1035522,West Ham,Corner Kicks,4
1035522,West Ham,Offsides,1
1035522,West Ham,Ball Possession,29%
1035522,West Ham,Yellow Cards,0
1035522,West Ham,Red Cards,
1035522,West Ham,Goalkeeper Saves,7
1035522,West Ham,Total passes,267
1035522,West Ham,Passes accurate,183
1035522,West Ham,Passes %,69%
1035522,West Ham,expected_goals,0.70
1035522,Liverpool,Shots on Goal,8
1035522,Liverpool,Shots off Goal,14
1035522,Liverpool,Total Shots,28
1035522,Liverpool,Blocked Shots,6
1035522,Liverpool,Shots insidebox,23
1035522,Liverpool,Shots outsidebox,5
1035522,Liverpool,Fouls,10
1035522,Liverpool,Corner Kicks,8
1035522,Liverpool,Offsides,4
1035522,Liverpool,Ball Possession,71%
1035522,Liverpool,Yellow Cards,2
1035522,Liverpool,Red Cards,
1035522,Liverpool,Goalkeeper Saves,6
1035522,Liverpool,Total passes,675
1035522,Liverpool,Passes accurate,587
1035522,Liverpool,Passes %,87%
1035522,Liverpool,expected_goals,1.75
1035518,Manchester United,Shots on Goal,10
1035518,Manchester United,Shots off Goal,8
1035518,Manchester United,Total Shots,27
1035518,Manchester United,Blocked Shots,9
1035518,Manchester United,Shots insidebox,16
1035518,Manchester United,Shots outsidebox,11
1035518,Manchester United,Fouls,8
1035518,Manchester United,Corner Kicks,6
1035518,Manchester United,Offsides,0
1035518,Manchester United,Ball Possession,48%
1035518,Manchester United,Yellow Cards,1
1035518,Manchester United,Red Cards,
1035518,Manchester United,Goalkeeper Saves,6
1035518,Manchester United,Total passes,414
1035518,Manchester United,Passes accurate,323
1035518,Manchester United,Passes %,78%
1035518,Manchester United,expected_goals,2.71
1035518,Burnley,Shots on Goal,7
1035518,Burnley,Shots off Goal,5
1035518,Burnley,Total Shots,16
1035518,Burnley,Blocked Shots,4
1035518,Burnley,Shots insidebox,10
1035518,Burnley,Shots outsidebox,6
1035518,Burnley,Fouls,11
1035518,Burnley,Corner Kicks,5
1035518,Burnley,Offsides,2
1035518,Burnley,Ball Possession,52%
1035518,Burnley,Yellow Cards,3
1035518,Burnley,Red Cards,
1035518,Burnley,Goalkeeper Saves,9
1035518,Burnley,Total passes,452
1035518,Burnley,Passes accurate,355
1035518,Burnley,Passes %,79%
1035518,Burnley,expected_goals,2.06
1035519,Newcastle,Shots on Goal,7
1035519,Newcastle,Shots off Goal,4
1035519,Newcastle,Total Shots,20
1035519,Newcastle,Blocked Shots,9
1035519,Newcastle,Shots insidebox,14
1035519,Newcastle,Shots outsidebox,6
1035519,Newcastle,Fouls,9
1035519,Newcastle,Corner Kicks,4
1035519,Newcastle,Offsides,3
1035519,Newcastle,Ball Possession,60%
1035519,Newcastle,Yellow Cards,
1035519,Newcastle,Red Cards,
1035519,Newcastle,Goalkeeper Saves,3
1035519,Newcastle,Total passes,575
1035519,Newcastle,Passes accurate,499
1035519,Newcastle,Passes %,87%
1035519,Newcastle,expected_goals,3.11
1035519,Sheffield Utd,Shots on Goal,5
1035519,Sheffield Utd,Shots off Goal,6
1035519,Sheffield Utd,Total Shots,15
1035519,Sheffield Utd,Blocked Shots,4
1035519,Sheffield Utd,Shots insidebox,13
1035519,Sheffield Utd,Shots outsidebox,2
1035519,Sheffield Utd,Fouls,10
1035519,Sheffield Utd,Corner Kicks,5
1035519,Sheffield Utd,Offsides,0
1035519,Sheffield Utd,Ball Possession,40%
1035519,Sheffield Utd,Yellow Cards,
1035519,Sheffield Utd,Red Cards,
1035519,Sheffield Utd,Goalkeeper Saves,3
1035519,Sheffield Utd,Total passes,392
1035519,Sheffield Utd,Passes accurate,318
1035519,Sheffield Utd,Passes %,81%
1035519,Sheffield Utd,expected_goals,1.55
1035517,Fulham,Shots on Goal,2
1035517,Fulham,Shots off Goal,6
1035517,Fulham,Total Shots,9
1035517,Fulham,Blocked Shots,1
1035517,Fulham,Shots insidebox,7
1035517,Fulham,Shots outsidebox,2
1035517,Fulham,Fouls,11
1035517,Fulham,Corner Kicks,5
1035517,Fulham,Offsides,1
1035517,Fulham,Ball Possession,54%
1035517,Fulham,Yellow Cards,0
1035517,Fulham,Red Cards,
1035517,Fulham,Goalkeeper Saves,3
1035517,Fulham,Total passes,530
1035517,Fulham,Passes accurate,417
1035517,Fulham,Passes %,79%
1035517,Fulham,expected_goals,1.14
1035517,Crystal Palace,Shots on Goal,4
1035517,Crystal Palace,Shots off Goal,8
1035517,Crystal Palace,Total Shots,14
1035517,Crystal Palace,Blocked Shots,2
1035517,Crystal Palace,Shots insidebox,6
1035517,Crystal Palace,Shots outsidebox,8
1035517,Crystal Palace,Fouls,15
1035517,Crystal Palace,Corner Kicks,9
1035517,Crystal Palace,Offsides,1
1035517,Crystal Palace,Ball Possession,46%
1035517,Crystal Palace,Yellow Cards,2
1035517,Crystal Palace,Red Cards,
1035517,Crystal Palace,Goalkeeper Saves,1
1035517,Crystal Palace,Total passes,446
1035517,Crystal Palace,Passes accurate,363
1035517,Crystal Palace,Passes %,81%
1035517,Crystal Palace,expected_goals,1.01
1035523,Wolves,Shots on Goal,5
1035523,Wolves,Shots off Goal,4
1035523,Wolves,Total Shots,13
1035523,Wolves,Blocked Shots,4
1035523,Wolves,Shots insidebox,6
1035523,Wolves,Shots outsidebox,7
1035523,Wolves,Fouls,14
1035523,Wolves,Corner Kicks,4
1035523,Wolves,Offsides,2
1035523,Wolves,Ball Possession,58%
1035523,Wolves,Yellow Cards,3
1035523,Wolves,Red Cards,
1035523,Wolves,Goalkeeper Saves,5
1035523,Wolves,Total passes,613
1035523,Wolves,Passes accurate,535
1035523,Wolves,Passes %,87%
1035523,Wolves,expected_goals,1.21
1035523,Luton,Shots on Goal,6
1035523,Luton,Shots off Goal,2
